Mod:Item:MetaData, Localized Name
chisel:concrete_lightblue1:4, 淡蓝色混凝土
chisel:concrete_lightblue1:5, 淡蓝色混凝土
chisel:concrete_lightblue1:6, 淡蓝色混凝土
chisel:concrete_lightblue1:7, 淡蓝色混凝土
chisel:concrete_lightblue1:8, 淡蓝色混凝土
chisel:concrete_lightblue1:9, 淡蓝色混凝土
chisel:concrete_lightblue1:10, 淡蓝色混凝土
chisel:concrete_lightblue1:11, 淡蓝色混凝土
chisel:concrete_lightblue1:12, 淡蓝色混凝土
chisel:concrete_lightblue1:13, 淡蓝色混凝土
chisel:concrete_lightblue1:14, 淡蓝色混凝土
chisel:concrete_lightblue1:15, 淡蓝色混凝土
chisel:concrete_lightblue2:0, 淡蓝色混凝土
chisel:concrete_magenta:0, 品红色混凝土
chisel:concrete_magenta:1, 品红色混凝土
chisel:concrete_magenta:2, 品红色混凝土
chisel:concrete_magenta:3, 品红色混凝土
chisel:concrete_magenta:4, 品红色混凝土
chisel:concrete_magenta:5, 品红色混凝土
chisel:concrete_magenta:6, 品红色混凝土
chisel:concrete_magenta:7, 品红色混凝土
chisel:concrete_magenta:8, 品红色混凝土
chisel:concrete_magenta:9, 品红色混凝土
chisel:concrete_magenta:10, 品红色混凝土
chisel:concrete_magenta:11, 品红色混凝土
chisel:concrete_magenta:12, 品红色混凝土
chisel:concrete_magenta:13, 品红色混凝土
chisel:concrete_magenta:14, 品红色混凝土
chisel:concrete_magenta:15, 品红色混凝土
chisel:concrete_magenta1:0, 品红色混凝土
chisel:concrete_magenta1:1, 品红色混凝土
chisel:concrete_magenta1:2, 品红色混凝土
chisel:concrete_magenta1:3, 品红色混凝土
chisel:concrete_magenta1:4, 品红色混凝土
chisel:concrete_magenta1:5, 品红色混凝土
chisel:concrete_magenta1:6, 品红色混凝土
chisel:concrete_magenta1:7, 品红色混凝土
chisel:concrete_magenta1:8, 品红色混凝土
chisel:concrete_magenta1:9, 品红色混凝土
chisel:concrete_magenta1:10, 品红色混凝土
chisel:concrete_magenta1:11, 品红色混凝土
chisel:concrete_magenta1:12, 品红色混凝土
chisel:concrete_magenta1:13, 品红色混凝土
chisel:concrete_magenta1:14, 品红色混凝土
chisel:concrete_magenta1:15, 品红色混凝土
chisel:concrete_magenta2:0, 品红色混凝土
chisel:concrete_orange:0, 橙色混凝土
chisel:concrete_orange:1, 橙色混凝土
chisel:concrete_orange:2, 橙色混凝土
chisel:concrete_orange:3, 橙色混凝土
chisel:concrete_orange:4, 橙色混凝土
chisel:concrete_orange:5, 橙色混凝土
chisel:concrete_orange:6, 橙色混凝土
chisel:concrete_orange:7, 橙色混凝土
chisel:concrete_orange:8, 橙色混凝土
chisel:concrete_orange:9, 橙色混凝土
chisel:concrete_orange:10, 橙色混凝土
chisel:concrete_orange:11, 橙色混凝土
chisel:concrete_orange:12, 橙色混凝土
chisel:concrete_orange:13, 橙色混凝土
chisel:concrete_orange:14, 橙色混凝土
chisel:concrete_orange:15, 橙色混凝土
chisel:concrete_orange1:0, 橙色混凝土
chisel:concrete_orange1:1, 橙色混凝土
chisel:concrete_orange1:2, 橙色混凝土
chisel:concrete_orange1:3, 橙色混凝土
chisel:concrete_orange1:4, 橙色混凝土
chisel:concrete_orange1:5, 橙色混凝土
chisel:concrete_orange1:6, 橙色混凝土
chisel:concrete_orange1:7, 橙色混凝土
chisel:concrete_orange1:8, 橙色混凝土
chisel:concrete_orange1:9, 橙色混凝土
chisel:concrete_orange1:10, 橙色混凝土
chisel:concrete_orange1:11, 橙色混凝土
chisel:concrete_orange1:12, 橙色混凝土
chisel:concrete_orange1:13, 橙色混凝土
chisel:concrete_orange1:14, 橙色混凝土
chisel:concrete_orange1:15, 橙色混凝土
chisel:concrete_orange2:0, 橙色混凝土
chisel:concrete_white:0, 白色混凝土
chisel:concrete_white:1, 白色混凝土
chisel:concrete_white:2, 白色混凝土
chisel:concrete_white:3, 白色混凝土
chisel:concrete_white:4, 白色混凝土
chisel:concrete_white:5, 白色混凝土
chisel:concrete_white:6, 白色混凝土
chisel:concrete_white:7, 白色混凝土
chisel:concrete_white:8, 白色混凝土
chisel:concrete_white:9, 白色混凝土
chisel:concrete_white:10, 白色混凝土
chisel:concrete_white:11, 白色混凝土
chisel:concrete_white:12, 白色混凝土
chisel:concrete_white:13, 白色混凝土
chisel:concrete_white:14, 白色混凝土
chisel:concrete_white:15, 白色混凝土
chisel:concrete_white1:0, 白色混凝土
chisel:concrete_white1:1, 白色混凝土
chisel:concrete_white1:2, 白色混凝土
chisel:concrete_white1:3, 白色混凝土
chisel:concrete_white1:4, 白色混凝土
chisel:concrete_white1:5, 白色混凝土
chisel:concrete_white1:6, 白色混凝土
chisel:concrete_white1:7, 白色混凝土
chisel:concrete_white1:8, 白色混凝土
chisel:concrete_white1:9, 白色混凝土
chisel:concrete_white1:10, 白色混凝土
chisel:concrete_white1:11, 白色混凝土
chisel:concrete_white1:12, 白色混凝土
chisel:concrete_white1:13, 白色混凝土
chisel:concrete_white1:14, 白色混凝土
chisel:concrete_white1:15, 白色混凝土
chisel:concrete_white2:0, 白色混凝土
chisel:blockcopper:0, 铜块
chisel:blockcopper:1, 铜块
chisel:blockcopper:2, 铜块
chisel:blockcopper:3, 铜块
chisel:blockcopper:4, 铜块
chisel:blockcopper:5, 铜块
chisel:blockcopper:6, 铜块
chisel:diamond:0, 钻石块
chisel:diamond:1, 钻石块
chisel:diamond:2, 钻石块
chisel:diamond:3, 钻石块
chisel:diamond:4, 钻石块
chisel:diamond:5, 钻石块
chisel:diamond:6, 钻石块
chisel:diamond:7, 钻石块
chisel:diamond:8, 钻石块
chisel:diamond:9, 钻石块
chisel:diamond:10, 钻石块
chisel:diamond:11, 钻石块
chisel:diorite:0, 闪长岩
chisel:diorite:1, 闪长岩
chisel:diorite:2, 闪长岩
chisel:diorite:3, 闪长岩
chisel:diorite:4, 闪长岩
chisel:diorite:5, 闪长岩
chisel:diorite:6, 闪长岩
chisel:diorite:7, 闪长岩
chisel:diorite:8, 闪长岩
chisel:diorite:9, 闪长岩
chisel:diorite:10, 闪长岩
chisel:diorite:11, 闪长岩
chisel:diorite:12, 闪长岩
chisel:diorite:13, 闪长岩
chisel:diorite:14, 闪长岩
chisel:diorite:15, 闪长岩
chisel:diorite1:0, 闪长岩
chisel:diorite1:1, 闪长岩
chisel:diorite1:2, 闪长岩
chisel:diorite1:3, 闪长岩
chisel:diorite1:4, 闪长岩
chisel:diorite1:5, 闪长岩
chisel:diorite1:6, 闪长岩
chisel:diorite1:7, 闪长岩
chisel:diorite1:8, 闪长岩
chisel:diorite1:9, 闪长岩
chisel:diorite1:10, 闪长岩
chisel:diorite1:11, 闪长岩
chisel:diorite1:12, 闪长岩
chisel:diorite1:13, 闪长岩
chisel:diorite1:14, 闪长岩
chisel:diorite1:15, 闪长岩
chisel:diorite2:0, 闪长岩
chisel:dirt:0, 泥土
chisel:dirt:1, 泥土
chisel:dirt:2, 泥土
chisel:dirt:3, 泥土
chisel:dirt:4, 泥土
chisel:dirt:5, 泥土
chisel:dirt:6, 泥土
chisel:dirt:7, 泥土
chisel:dirt:8, 泥土
chisel:dirt:9, 泥土
chisel:dirt:10, 泥土
chisel:dirt:11, 泥土
chisel:dirt:12, 泥土
chisel:dirt:13, 泥土
chisel:dirt:14, 泥土
chisel:dirt:15, 泥土
chisel:blockelectrum:0, 琥珀金块
chisel:blockelectrum:1, 琥珀金块
chisel:blockelectrum:2, 琥珀金块
chisel:blockelectrum:3, 琥珀金块
chisel:blockelectrum:4, 琥珀金块
chisel:blockelectrum:5, 琥珀金块
chisel:blockelectrum:6, 琥珀金块
chisel:emerald:0, 绿宝石块
chisel:emerald:1, 绿宝石块
chisel:emerald:2, 绿宝石块
chisel:emerald:3, 绿宝石块
chisel:emerald:4, 绿宝石块
chisel:emerald:5, 绿宝石块
chisel:emerald:6, 绿宝石块
chisel:emerald:7, 绿宝石块
chisel:emerald:8, 绿宝石块
chisel:emerald:9, 绿宝石块
chisel:emerald:10, 绿宝石块
chisel:emerald:11, 绿宝石块
chisel:emerald:12, 绿宝石块
chisel:emerald:13, 绿宝石块
chisel:purpur:0, 紫珀块
chisel:purpur:1, 紫珀块
chisel:purpur:2, 紫珀块
chisel:purpur:3, 紫珀块
chisel:purpur:4, 紫珀块
chisel:purpur:5, 紫珀块
chisel:purpur:6, 紫珀块
chisel:purpur:7, 紫珀块
chisel:purpur:8, 紫珀块
chisel:purpur:9, 紫珀块
chisel:purpur:10, 紫珀块
chisel:purpur:11, 紫珀块
chisel:purpur:12, 紫珀块
chisel:purpur:13, 紫珀块
chisel:purpur:14, 紫珀块
chisel:purpur:15, 紫珀块
chisel:purpur1:0, 紫珀块
chisel:purpur1:1, 紫珀块
chisel:purpur1:2, 紫珀块
chisel:purpur1:3, 紫珀块
chisel:purpur1:4, 紫珀块
chisel:purpur1:5, 紫珀块
chisel:purpur1:6, 紫珀块
chisel:purpur1:7, 紫珀块
chisel:purpur1:8, 紫珀块
chisel:purpur1:9, 紫珀块
chisel:purpur2:0, 紫珀块
chisel:purpur2:1, 紫珀块
chisel:purpur2:2, 紫珀块
chisel:purpur2:3, 紫珀块
chisel:purpur2:4, 紫珀块
chisel:endstone:0, 末地石
chisel:endstone:1, 末地石
chisel:endstone:2, 末地石
chisel:endstone:3, 末地石
chisel:endstone:4, 末地石
chisel:endstone:5, 末地石
chisel:endstone:6, 末地石
chisel:endstone:7, 末地石
chisel:endstone:8, 末地石
chisel:endstone:9, 末地石
chisel:endstone:10, 末地石
chisel:endstone:11, 末地石
chisel:endstone:12, 末地石
chisel:endstone:13, 末地石
chisel:endstone:14, 末地石
chisel:endstone:15, 末地石
chisel:endstone1:0, 末地石
chisel:endstone1:1, 末地石
chisel:endstone1:2, 末地石
chisel:endstone1:3, 末地石
chisel:endstone1:4, 末地石
chisel:endstone1:5, 末地石
chisel:endstone1:6, 末地石
chisel:endstone1:7, 末地石
chisel:endstone1:8, 末地石
chisel:endstone1:9, 末地石
chisel:endstone2:0, 末地石
chisel:endstone2:1, 末地石
chisel:endstone2:2, 末地石
chisel:endstone2:3, 末地石
chisel:endstone2:4, 末地石
chisel:endstone2:5, 末地石
chisel:endstone2:6, 末地石
chisel:factory:0, 工厂方块
chisel:factory:1, 工厂方块
chisel:factory:2, 工厂方块
chisel:factory:3, 工厂方块
chisel:factory:4, 工厂方块
chisel:factory:5, 工厂方块
chisel:factory:6, 工厂方块
chisel:factory:7, 工厂方块
chisel:factory:8, 工厂方块
chisel:factory:9, 工厂方块
chisel:factory:10, 工厂方块
chisel:factory:11, 工厂方块
chisel:factory:12, 工厂方块
chisel:factory:13, 工厂方块
chisel:factory:14, 工厂方块
chisel:factory:15, 工厂方块
chisel:factory1:0, 工厂方块
chisel:factory1:1, 工厂方块
chisel:factory1:2, 工厂方块
chisel:factory1:3, 工厂方块
chisel:factory1:4, 工厂方块
chisel:futura:0, 科幻方块
chisel:futura:1, 科幻方块
chisel:futura:2, 科幻方块
chisel:futura:3, 科幻方块
chisel:futura:4, 科幻方块
chisel:futura:5, 科幻方块
chisel:glass:0, 玻璃
chisel:glass:1, 玻璃
chisel:glass:2, 玻璃
chisel:glass:3, 玻璃
chisel:glass:4, 玻璃
chisel:glass:5, 玻璃
chisel:glass:6, 玻璃
chisel:glass:7, 玻璃
chisel:glass:8, 玻璃
chisel:glass:9, 玻璃
chisel:glass:10, 玻璃
chisel:glass:11, 玻璃
chisel:glass:12, 玻璃
chisel:glass:13, 玻璃
chisel:glass:14, 玻璃
chisel:glass:15, 玻璃
chisel:glass1:0, 玻璃
chisel:glass1:1, 玻璃
chisel:glasspane:0, Glass Pane
chisel:glasspane:1, Glass Pane
chisel:glasspane:2, Glass Pane
chisel:glasspane:3, Glass Pane
chisel:glasspane:4, Glass Pane
chisel:glasspane:5, Glass Pane
chisel:glasspane:6, Glass Pane
chisel:glasspane:7, Glass Pane
chisel:glasspane:8, Glass Pane
chisel:glasspane:9, Glass Pane
chisel:glasspane:10, Glass Pane
chisel:glasspane:11, Glass Pane
chisel:glasspane:12, Glass Pane
chisel:glasspane:13, Glass Pane
chisel:glasspane:14, Glass Pane
chisel:glasspane:15, Glass Pane
chisel:glasspane1:0, Glass Pane
chisel:glasspane1:1, Glass Pane
chisel:glassdyedblack:0, 黑色染色玻璃
chisel:glassdyedblack:1, 黑色染色玻璃
chisel:glassdyedblack:2, 黑色染色玻璃
chisel:glassdyedblack:3, 黑色染色玻璃
chisel:glassdyedblack:4, 黑色染色玻璃
chisel:glassdyedblack:5, 黑色染色玻璃
chisel:glasspanedyedblack:0, Black Stained Glass Pane
chisel:glasspanedyedblack:1, Black Stained Glass Pane
chisel:glasspanedyedblack:2, Black Stained Glass Pane
chisel:glasspanedyedblack:3, Black Stained Glass Pane
chisel:glasspanedyedblack:4, Black Stained Glass Pane
chisel:glasspanedyedblack:5, Black Stained Glass Pane
chisel:glassdyedred:0, 红色染色玻璃
chisel:glassdyedred:1, 红色染色玻璃
chisel:glassdyedred:2, 红色染色玻璃
chisel:glassdyedred:3, 红色染色玻璃
chisel:glassdyedred:4, 红色染色玻璃
chisel:glassdyedred:5, 红色染色玻璃
chisel:glasspanedyedred:0, Red Stained Glass Pane
chisel:glasspanedyedred:1, Red Stained Glass Pane
chisel:glasspanedyedred:2, Red Stained Glass Pane
chisel:glasspanedyedred:3, Red Stained Glass Pane
chisel:glasspanedyedred:4, Red Stained Glass Pane
chisel:glasspanedyedred:5, Red Stained Glass Pane
chisel:glassdyedgreen:0, 绿色染色玻璃
chisel:glassdyedgreen:1, 绿色染色玻璃
chisel:glassdyedgreen:2, 绿色染色玻璃
chisel:glassdyedgreen:3, 绿色染色玻璃
chisel:glassdyedgreen:4, 绿色染色玻璃
chisel:glassdyedgreen:5, 绿色染色玻璃
chisel:glasspanedyedgreen:0, Green Stained Glass Pane
chisel:glasspanedyedgreen:1, Green Stained Glass Pane
chisel:glasspanedyedgreen:2, Green Stained Glass Pane
chisel:glasspanedyedgreen:3, Green Stained Glass Pane
chisel:glasspanedyedgreen:4, Green Stained Glass Pane
chisel:glasspanedyedgreen:5, Green Stained Glass Pane
chisel:glassdyedbrown:0, 棕色染色玻璃
chisel:glassdyedbrown:1, 棕色染色玻璃
chisel:glassdyedbrown:2, 棕色染色玻璃
chisel:glassdyedbrown:3, 棕色染色玻璃
chisel:glassdyedbrown:4, 棕色染色玻璃
chisel:glassdyedbrown:5, 棕色染色玻璃
chisel:glasspanedyedbrown:0, Brown Stained Glass Pane
chisel:glasspanedyedbrown:1, Brown Stained Glass Pane
chisel:glasspanedyedbrown:2, Brown Stained Glass Pane
chisel:glasspanedyedbrown:3, Brown Stained Glass Pane
chisel:glasspanedyedbrown:4, Brown Stained Glass Pane
chisel:glasspanedyedbrown:5, Brown Stained Glass Pane
chisel:glassdyedblue:0, 蓝色染色玻璃
chisel:glassdyedblue:1, 蓝色染色玻璃
chisel:glassdyedblue:2, 蓝色染色玻璃
chisel:glassdyedblue:3, 蓝色染色玻璃
chisel:glassdyedblue:4, 蓝色染色玻璃
chisel:glassdyedblue:5, 蓝色染色玻璃
chisel:glasspanedyedblue:0, Blue Stained Glass Pane
chisel:glasspanedyedblue:1, Blue Stained Glass Pane
chisel:glasspanedyedblue:2, Blue Stained Glass Pane
chisel:glasspanedyedblue:3, Blue Stained Glass Pane
chisel:glasspanedyedblue:4, Blue Stained Glass Pane
chisel:glasspanedyedblue:5, Blue Stained Glass Pane
chisel:glassdyedpurple:0, 紫色染色玻璃
chisel:glassdyedpurple:1, 紫色染色玻璃
chisel:glassdyedpurple:2, 紫色染色玻璃
chisel:glassdyedpurple:3, 紫色染色玻璃
chisel:glassdyedpurple:4, 紫色染色玻璃
chisel:glassdyedpurple:5, 紫色染色玻璃
chisel:glasspanedyedpurple:0, Purple Stained Glass Pane
chisel:glasspanedyedpurple:1, Purple Stained Glass Pane
chisel:glasspanedyedpurple:2, Purple Stained Glass Pane
chisel:glasspanedyedpurple:3, Purple Stained Glass Pane
chisel:glasspanedyedpurple:4, Purple Stained Glass Pane
chisel:glasspanedyedpurple:5, Purple Stained Glass Pane
chisel:glassdyedcyan:0, 青色染色玻璃
chisel:glassdyedcyan:1, 青色染色玻璃
chisel:glassdyedcyan:2, 青色染色玻璃
chisel:glassdyedcyan:3, 青色染色玻璃
chisel:glassdyedcyan:4, 青色染色玻璃
chisel:glassdyedcyan:5, 青色染色玻璃
chisel:glasspanedyedcyan:0, Cyan Stained Glass Pane
chisel:glasspanedyedcyan:1, Cyan Stained Glass Pane
chisel:glasspanedyedcyan:2, Cyan Stained Glass Pane
chisel:glasspanedyedcyan:3, Cyan Stained Glass Pane
chisel:glasspanedyedcyan:4, Cyan Stained Glass Pane
chisel:glasspanedyedcyan:5, Cyan Stained Glass Pane
chisel:glassdyedlightgray:0, 淡灰色染色玻璃
chisel:glassdyedlightgray:1, 淡灰色染色玻璃
chisel:glassdyedlightgray:2, 淡灰色染色玻璃
chisel:glassdyedlightgray:3, 淡灰色染色玻璃
chisel:glassdyedlightgray:4, 淡灰色染色玻璃
chisel:glassdyedlightgray:5, 淡灰色染色玻璃
chisel:glasspanedyedlightgray:0, Light Gray Stained Glass Pane
chisel:glasspanedyedlightgray:1, Light Gray Stained Glass Pane
chisel:glasspanedyedlightgray:2, Light Gray Stained Glass Pane
chisel:glasspanedyedlightgray:3, Light Gray Stained Glass Pane
chisel:glasspanedyedlightgray:4, Light Gray Stained Glass Pane
chisel:glasspanedyedlightgray:5, Light Gray Stained Glass Pane
chisel:glassdyedgray:0, 灰色染色玻璃
chisel:glassdyedgray:1, 灰色染色玻璃
chisel:glassdyedgray:2, 灰色染色玻璃
chisel:glassdyedgray:3, 灰色染色玻璃
chisel:glassdyedgray:4, 灰色染色玻璃
chisel:glassdyedgray:5, 灰色染色玻璃
chisel:glasspanedyedgray:0, Gray Stained Glass Pane
chisel:glasspanedyedgray:1, Gray Stained Glass Pane
chisel:glasspanedyedgray:2, Gray Stained Glass Pane
chisel:glasspanedyedgray:3, Gray Stained Glass Pane
chisel:glasspanedyedgray:4, Gray Stained Glass Pane
chisel:glasspanedyedgray:5, Gray Stained Glass Pane
chisel:glassdyedpink:0, 粉红色染色玻璃
chisel:glassdyedpink:1, 粉红色染色玻璃
chisel:glassdyedpink:2, 粉红色染色玻璃
chisel:glassdyedpink:3, 粉红色染色玻璃
chisel:glassdyedpink:4, 粉红色染色玻璃
chisel:glassdyedpink:5, 粉红色染色玻璃
chisel:glasspanedyedpink:0, Pink Stained Glass Pane
chisel:glasspanedyedpink:1, Pink Stained Glass Pane
chisel:glasspanedyedpink:2, Pink Stained Glass Pane
chisel:glasspanedyedpink:3, Pink Stained Glass Pane
chisel:glasspanedyedpink:4, Pink Stained Glass Pane
chisel:glasspanedyedpink:5, Pink Stained Glass Pane
chisel:glassdyedlime:0, 黄绿色染色玻璃
chisel:glassdyedlime:1, 黄绿色染色玻璃
chisel:glassdyedlime:2, 黄绿色染色玻璃
chisel:glassdyedlime:3, 黄绿色染色玻璃
chisel:glassdyedlime:4, 黄绿色染色玻璃
chisel:glassdyedlime:5, 黄绿色染色玻璃
chisel:glasspanedyedlime:0, Lime Stained Glass Pane
chisel:glasspanedyedlime:1, Lime Stained Glass Pane
chisel:glasspanedyedlime:2, Lime Stained Glass Pane
chisel:glasspanedyedlime:3, Lime Stained Glass Pane
chisel:glasspanedyedlime:4, Lime Stained Glass Pane
chisel:glasspanedyedlime:5, Lime Stained Glass Pane
chisel:glassdyedyellow:0, 黄色染色玻璃
chisel:glassdyedyellow:1, 黄色染色玻璃
chisel:glassdyedyellow:2, 黄色染色玻璃
chisel:glassdyedyellow:3, 黄色染色玻璃
chisel:glassdyedyellow:4, 黄色染色玻璃
chisel:glassdyedyellow:5, 黄色染色玻璃
chisel:glasspanedyedyellow:0, Yellow Stained Glass Pane
chisel:glasspanedyedyellow:1, Yellow Stained Glass Pane
chisel:glasspanedyedyellow:2, Yellow Stained Glass Pane
chisel:glasspanedyedyellow:3, Yellow Stained Glass Pane
chisel:glasspanedyedyellow:4, Yellow Stained Glass Pane
chisel:glasspanedyedyellow:5, Yellow Stained Glass Pane
chisel:glassdyedlightblue:0, 淡蓝色染色玻璃
chisel:glassdyedlightblue:1, 淡蓝色染色玻璃
chisel:glassdyedlightblue:2, 淡蓝色染色玻璃
chisel:glassdyedlightblue:3, 淡蓝色染色玻璃
chisel:glassdyedlightblue:4, 淡蓝色染色玻璃
chisel:glassdyedlightblue:5, 淡蓝色染色玻璃
chisel:glasspanedyedlightblue:0, Light Blue Stained Glass Pane
chisel:glasspanedyedlightblue:1, Light Blue Stained Glass Pane
chisel:glasspanedyedlightblue:2, Light Blue Stained Glass Pane
chisel:glasspanedyedlightblue:3, Light Blue Stained Glass Pane
chisel:glasspanedyedlightblue:4, Light Blue Stained Glass Pane
chisel:glasspanedyedlightblue:5, Light Blue Stained Glass Pane
chisel:glassdyedmagenta:0, 品红色染色玻璃
chisel:glassdyedmagenta:1, 品红色染色玻璃
chisel:glassdyedmagenta:2, 品红色染色玻璃
chisel:glassdyedmagenta:3, 品红色染色玻璃
chisel:glassdyedmagenta:4, 品红色染色玻璃
chisel:glassdyedmagenta:5, 品红色染色玻璃
chisel:glasspanedyedmagenta:0, Magenta Stained Glass Pane
chisel:glasspanedyedmagenta:1, Magenta Stained Glass Pane
chisel:glasspanedyedmagenta:2, Magenta Stained Glass Pane
chisel:glasspanedyedmagenta:3, Magenta Stained Glass Pane
chisel:glasspanedyedmagenta:4, Magenta Stained Glass Pane
chisel:glasspanedyedmagenta:5, Magenta Stained Glass Pane
chisel:glassdyedorange:0, 橙色染色玻璃
chisel:glassdyedorange:1, 橙色染色玻璃
chisel:glassdyedorange:2, 橙色染色玻璃
chisel:glassdyedorange:3, 橙色染色玻璃
chisel:glassdyedorange:4, 橙色染色玻璃
chisel:glassdyedorange:5, 橙色染色玻璃
chisel:glasspanedyedorange:0, Orange Stained Glass Pane
chisel:glasspanedyedorange:1, Orange Stained Glass Pane
chisel:glasspanedyedorange:2, Orange Stained Glass Pane
chisel:glasspanedyedorange:3, Orange Stained Glass Pane
chisel:glasspanedyedorange:4, Orange Stained Glass Pane
chisel:glasspanedyedorange:5, Orange Stained Glass Pane
chisel:glassdyedwhite:0, 白色染色玻璃
chisel:glassdyedwhite:1, 白色染色玻璃
chisel:glassdyedwhite:2, 白色染色玻璃
chisel:glassdyedwhite:3, 白色染色玻璃
chisel:glassdyedwhite:4, 白色染色玻璃
chisel:glassdyedwhite:5, 白色染色玻璃
chisel:glasspanedyedwhite:0, White Stained Glass Pane
chisel:glasspanedyedwhite:1, White Stained Glass Pane
chisel:glasspanedyedwhite:2, White Stained Glass Pane
chisel:glasspanedyedwhite:3, White Stained Glass Pane
chisel:glasspanedyedwhite:4, White Stained Glass Pane
chisel:glasspanedyedwhite:5, White Stained Glass Pane
chisel:glowstone:0, 荧石
chisel:glowstone:1, 荧石
chisel:glowstone:2, 荧石
chisel:glowstone:3, 荧石
chisel:glowstone:4, 荧石
chisel:glowstone:5, 荧石
chisel:glowstone:6, 荧石
chisel:glowstone:7, 荧石
chisel:glowstone:8, 荧石
chisel:glowstone:9, 荧石
chisel:glowstone:10, 荧石
chisel:glowstone:11, 荧石
chisel:glowstone:12, 荧石
chisel:glowstone:13, 荧石
chisel:glowstone:14, 荧石
chisel:glowstone:15, 荧石
chisel:glowstone1:0, 荧石
chisel:glowstone1:1, 荧石
chisel:glowstone1:2, 荧石
chisel:glowstone1:3, 荧石
chisel:glowstone1:4, 荧石
chisel:glowstone1:5, 荧石
chisel:glowstone1:6, 荧石
chisel:glowstone1:7, 荧石
chisel:glowstone1:8, 荧石
chisel:glowstone1:9, 荧石
chisel:glowstone1:10, 荧石
chisel:glowstone1:11, 荧石
chisel:glowstone1:12, 荧石
chisel:glowstone1:13, 荧石
chisel:glowstone1:14, 荧石
chisel:glowstone1:15, 荧石
chisel:glowstone2:0, 荧石
chisel:blockgold:0, 金块
chisel:blockgold:1, 金块
chisel:blockgold:2, 金块
chisel:blockgold:3, 金块
chisel:blockgold:4, 金块
chisel:blockgold:5, 金块
chisel:blockgold:6, 金块
chisel:gold:0, 金块
chisel:gold:1, 金块
chisel:gold:2, 金块
chisel:gold:3, 金块
chisel:gold:4, 金块
chisel:gold:5, 金块
chisel:gold:6, 金块
chisel:gold:7, 金块
chisel:gold:8, 金块
chisel:gold:9, 金块
chisel:gold:10, 金块
chisel:gold:11, 金块
chisel:gold:12, 金块
chisel:gold:13, 金块
chisel:granite:0, 花岗岩
chisel:granite:1, 花岗岩
chisel:granite:2, 花岗岩
chisel:granite:3, 花岗岩
chisel:granite:4, 花岗岩
chisel:granite:5, 花岗岩
chisel:granite:6, 花岗岩
chisel:granite:7, 花岗岩
chisel:granite:8, 花岗岩
chisel:granite:9, 花岗岩
chisel:granite:10, 花岗岩
chisel:granite:11, 花岗岩
chisel:granite:12, 花岗岩
chisel:granite:13, 花岗岩
chisel:granite:14, 花岗岩
chisel:granite:15, 花岗岩
chisel:granite1:0, 花岗岩
chisel:granite1:1, 花岗岩
chisel:granite1:2, 花岗岩
chisel:granite1:3, 花岗岩
chisel:granite1:4, 花岗岩
chisel:granite1:5, 花岗岩
chisel:granite1:6, 花岗岩
chisel:granite1:7, 花岗岩
chisel:granite1:8, 花岗岩
chisel:granite1:9, 花岗岩
chisel:granite1:10, 花岗岩
chisel:granite1:11, 花岗岩
chisel:granite1:12, 花岗岩
chisel:granite1:13, 花岗岩
chisel:granite1:14, 花岗岩
chisel:granite1:15, 花岗岩
chisel:granite2:0, 花岗岩
chisel:hardenedclay:0, 陶瓦
chisel:hardenedclay:1, 陶瓦
chisel:hardenedclay:2, 陶瓦
chisel:hardenedclay:3, 陶瓦
chisel:hardenedclay:4, 陶瓦
chisel:hardenedclay:5, 陶瓦
chisel:hardenedclay:6, 陶瓦
chisel:hardenedclay:7, 陶瓦
chisel:hardenedclay:8, 陶瓦
chisel:hardenedclay:9, 陶瓦
chisel:hardenedclay:10, 陶瓦
chisel:hardenedclay:11, 陶瓦
chisel:hardenedclay:12, 陶瓦
chisel:hardenedclay:13, 陶瓦
chisel:hardenedclay:14, 陶瓦
chisel:hardenedclay:15, 陶瓦
chisel:hardenedclay1:0, 陶瓦
chisel:hardenedclay1:1, 陶瓦
chisel:hardenedclay1:2, 陶瓦
chisel:hardenedclay1:3, 陶瓦
chisel:hardenedclay1:4, 陶瓦
chisel:hardenedclay1:5, 陶瓦
chisel:hardenedclay1:6, 陶瓦
chisel:hardenedclay1:7, 陶瓦
chisel:hardenedclay1:8, 陶瓦
chisel:hardenedclay1:9, 陶瓦
chisel:hardenedclay2:0, 陶瓦
chisel:hardenedclay2:1, 陶瓦
chisel:hardenedclay2:2, 陶瓦
chisel:hardenedclay2:3, 陶瓦
chisel:hardenedclay2:4, 陶瓦
chisel:hardenedclay2:5, 陶瓦
chisel:hardenedclay2:6, 陶瓦
chisel:ice:0, 冰
chisel:ice:1, 冰
chisel:ice:2, 冰
chisel:ice:3, 冰
chisel:ice:4, 冰
chisel:ice:5, 冰
chisel:ice:6, 冰
chisel:ice:7, 冰
chisel:ice:8, 冰
chisel:ice:9, 冰
chisel:ice:10, 冰
chisel:ice:11, 冰
chisel:ice:12, 冰
chisel:ice:13, 冰
chisel:ice:14, 冰
chisel:ice:15, 冰
chisel:ice1:0, 冰
chisel:ice1:1, 冰
chisel:ice1:2, 冰
chisel:ice1:3, 冰
chisel:ice1:4, 冰
chisel:ice1:5, 冰
chisel:ice1:6, 冰
chisel:ice1:7, 冰
chisel:ice1:8, 冰
chisel:ice1:9, 冰
chisel:ice1:10, 冰
chisel:ice1:11, 冰
